text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @sissy_mom: Best. Endorsements. Ever.

“NOT ONE S&amp;P500 CEO is donating to Bernie Sanders

While the moderate Dems finished behind Bernie…",FALSE,0,NA,2020-02-13T19:28:30Z,FALSE,NA,1228038256882847748,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anarcholion,9,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T19:28:05Z,FALSE,NA,1228038148518809600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DennisWRonan,54,TRUE,FALSE,NA,NA
RT @MikeMcKerr_TDA: Some may say utilities' rally in 2020 portends negatively for the broader market. It's the 2nd best performing S&amp;P500 s…,FALSE,0,NA,2020-02-13T19:23:08Z,FALSE,NA,1228036903129231360,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",CeresCharting,1,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T19:20:43Z,FALSE,NA,1228036295068397569,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sterlingmanor,54,TRUE,FALSE,NA,NA
Some may say utilities' rally in 2020 portends negatively for the broader market. It's the 2nd best performing S&amp;P5… https://t.co/nx06vRDsp5,FALSE,2,NA,2020-02-13T19:15:38Z,TRUE,NA,1228035017948966912,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeMcKerr_TDA,1,FALSE,FALSE,NA,NA
"@bashycrypto @NorthmanTrader @neelkashkari If other Central banks are holding stocks,chances are they won't sell  i… https://t.co/ro55xE84Y4",FALSE,2,bashycrypto,2020-02-13T19:15:29Z,TRUE,1228033533672816640,1228034979181006849,1062445517991542784,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Madness62688484,0,FALSE,FALSE,NA,NA
*S&amp;P500 HIT NEW RECORD HIGHS ON CORONA VIRUS PESSIMISM - BBG,FALSE,47,NA,2020-02-13T19:09:37Z,FALSE,NA,1228033503427780608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlessioUrban,4,FALSE,FALSE,NA,NA
"RT @sissy_mom: Best. Endorsements. Ever.

“NOT ONE S&amp;P500 CEO is donating to Bernie Sanders

While the moderate Dems finished behind Bernie…",FALSE,0,NA,2020-02-13T18:59:31Z,FALSE,NA,1228030959582208001,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kenneth_belz,9,TRUE,FALSE,NA,NA
"RT @sissy_mom: Best. Endorsements. Ever.

“NOT ONE S&amp;P500 CEO is donating to Bernie Sanders

While the moderate Dems finished behind Bernie…",FALSE,0,NA,2020-02-13T18:58:13Z,FALSE,NA,1228030632971964416,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",z1MaddMaxx,9,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:57:59Z,FALSE,NA,1228030575409168385,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trade_Striker,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:57:18Z,FALSE,NA,1228030401991598081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smigliore15,54,TRUE,FALSE,NA,NA
@wmmII88 @calvinfroedge WYNN ranks a bit low on market cap for S&amp;P500 companies. Some sustained weakness and it mig… https://t.co/zpGBSwrdwW,FALSE,3,wmmII88,2020-02-13T18:55:53Z,TRUE,1228025775644925953,1228030045140246532,292677542,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",joeriwestland,0,FALSE,FALSE,NA,NA
"Best. Endorsements. Ever.

“NOT ONE S&amp;P500 CEO is donating to Bernie Sanders

While the moderate Dems finished behi… https://t.co/Bw3TcSkAMx",FALSE,17,NA,2020-02-13T18:55:22Z,TRUE,NA,1228029914848354306,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sissy_mom,9,FALSE,FALSE,NA,NA
"Also Larry: ""Who really gives AF. S&amp;P500 at all time highs again. So, meh on China's transparency."" https://t.co/GWSQhApHaE",FALSE,1,NA,2020-02-13T18:52:10Z,FALSE,NA,1228029111064551424,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",hap317,0,FALSE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:51:18Z,FALSE,NA,1228028894118215680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WEdidTHEmath,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:50:57Z,FALSE,NA,1228028807195566081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BullishBearz,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:50:47Z,FALSE,NA,1228028764690493440,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheIpHawk,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:50:27Z,FALSE,NA,1228028681429364737,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OptionsRule,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:49:17Z,FALSE,NA,1228028385596772353,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Volcan0202,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:49:04Z,FALSE,NA,1228028331271942144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",michaelmaleki,54,TRUE,FALSE,NA,NA
RT @UPBOptionMil: BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,0,NA,2020-02-13T18:48:00Z,FALSE,NA,1228028064375898112,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no_pullbacks,54,TRUE,FALSE,NA,NA
BREAKING:  The CDC is checking the S&amp;P500 to see why its immune to Virus,FALSE,331,NA,2020-02-13T18:47:28Z,FALSE,NA,1228027927037718530,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",UPBOptionMil,54,FALSE,FALSE,NA,NA
@QTRResearch The administration also found that the S&amp;P500 was severely undervalued and decided to buy,FALSE,0,QTRResearch,2020-02-13T18:31:12Z,FALSE,1227986447656943617,1228023833485074433,1469603575,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juanelestupendo,0,FALSE,FALSE,NA,NA
RT @EMukumbo: I just invested in some 1nvest S&amp;P500 Info Tech Index Feeder ETF  shares through @EasyEquities. FOMO? Sign up and start: http…,FALSE,0,NA,2020-02-13T18:29:00Z,FALSE,NA,1228023282290614274,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Proxy_Holder,15,TRUE,FALSE,NA,NA
@kimjeffcotton BUT i like innisfree's green tea line (as far as i know normal skin type ako) forgot the price for t… https://t.co/m1upwLTiMK,FALSE,0,chunkysoo,2020-02-13T18:25:47Z,TRUE,1228021993003347968,1228022470319296513,2616737640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chunkysoo,0,FALSE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T18:10:37Z,FALSE,NA,1228018654769373185,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",otabayarea,11,TRUE,FALSE,NA,NA
"@Biohazard3737 He doesn’t outperform the S&amp;P500. There’s absolutely no way, I’ve watched Spitznagels returns for aw… https://t.co/h57q2BEZoP",FALSE,6,Biohazard3737,2020-02-13T18:02:53Z,TRUE,1228010680017674241,1228016708666814464,2855542157,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhiteWharf,0,FALSE,FALSE,NA,NA
"Berkshire Hathaway’s Charlie Munger warns of ‘wretched excess,’ says Tesla’s Elon Musk ‘may overestimate himself’ 😆… https://t.co/jIyuaYBbFs",FALSE,0,NA,2020-02-13T17:53:50Z,TRUE,NA,1228014431868727298,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ProcessISInc,0,FALSE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T17:48:06Z,FALSE,NA,1228012986910027776,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1CTT1,11,TRUE,FALSE,NA,NA
RT @EMukumbo: I just invested in some 1nvest S&amp;P500 Info Tech Index Feeder ETF  shares through @EasyEquities. FOMO? Sign up and start: http…,FALSE,0,NA,2020-02-13T17:46:10Z,FALSE,NA,1228012501926850560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dollzlp,15,TRUE,FALSE,NA,NA
RT @UPBOptionMil: we are all going to die of the Virus --- in other news.... the S&amp;P500 and Nasdaq  SLUMP to new record highs....,FALSE,0,NA,2020-02-13T17:15:29Z,FALSE,NA,1228004780901093377,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JCH609,1,TRUE,FALSE,NA,NA
we are all going to die of the Virus --- in other news.... the S&amp;P500 and Nasdaq  SLUMP to new record highs....,FALSE,6,UPBOptionMil,2020-02-13T17:14:59Z,FALSE,1228004456362598400,1228004652869980161,1499852552,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",UPBOptionMil,1,FALSE,FALSE,NA,NA
@real_MikeBarnes Check out the correlation between S&amp;P500 and USDEUR (EURUSD inv),FALSE,0,real_MikeBarnes,2020-02-13T17:14:26Z,FALSE,1227999932579295233,1228004516420866048,892890724206866432,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_Yux__,0,FALSE,FALSE,NA,NA
RT @MikeMcKerr_TDA: @NorthmanTrader Fitting data to a narrative benefits no one besides your own agenda. Back it out 5yr where the S&amp;P500 r…,FALSE,0,NA,2020-02-13T17:09:48Z,FALSE,NA,1228003349871591424,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",CeresCharting,1,TRUE,FALSE,NA,NA
"Another reason I like email aliases, you can tell when a company has purchased your address from a list or acquired… https://t.co/kZfBuOJANn",FALSE,1,NA,2020-02-13T17:06:37Z,TRUE,NA,1228002548067577857,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ptoone,0,FALSE,FALSE,NA,NA
"@txchick57 Nice! Yeah, economically there are some things going on.  It won't last forever.  JOLTS broke its trend… https://t.co/InpEuJw86M",FALSE,0,txchick57,2020-02-13T16:42:07Z,TRUE,1227994236341100547,1227996383472443392,16824081,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",aikida3k,0,FALSE,FALSE,NA,NA
"@helenabobcats @GregForMontana Here are some useful sources for data:

Bureau of Labor Statistics --… https://t.co/YRAPMbJ9m8",FALSE,0,helenabobcats,2020-02-13T16:32:36Z,TRUE,1227991579459309568,1227993988298366977,897672741356150784,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",traviswhall,0,FALSE,FALSE,NA,NA
Bitcoin Interest Beats S&amp;P500 / Treasury Notes Over The Last 5 Yr https://t.co/xKq14Acid7,FALSE,0,NA,2020-02-13T16:31:02Z,FALSE,NA,1227993595921256448,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wayuplucci,0,FALSE,FALSE,NA,NA
"#Amazon Chart..Lets see where it is heading in its 5th Wave.
#DowJones 
#Apple 
#s&amp;p500
#elliottwave
#NASDAQ… https://t.co/vYhLwnUles",FALSE,0,NA,2020-02-13T16:27:23Z,TRUE,NA,1227992675845988352,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wealthywaves,0,FALSE,FALSE,NA,NA
$SPX S&amp;P500 The trend is momentarily interrupted by a consolidation on a shorter time horizon but price remains abo… https://t.co/MPtqfrcEEH,FALSE,0,NA,2020-02-13T16:19:18Z,TRUE,NA,1227990639884873728,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JorgeJCAmorim,0,FALSE,FALSE,NA,NA
@ToneVays @Sawcruhteez @FinSummit Tones advice has helped me make a lot of money in the S&amp;P500 and his view on bitc… https://t.co/ctNnCytwkf,FALSE,1,ToneVays,2020-02-13T16:09:44Z,TRUE,1227984896557232130,1227988233436315648,2577886615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarioStoja,0,FALSE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T16:09:13Z,FALSE,NA,1227988105090736139,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephenpuleo1,11,TRUE,FALSE,NA,NA
RT @EMukumbo: I just invested in some 1nvest S&amp;P500 Info Tech Index Feeder ETF  shares through @EasyEquities. FOMO? Sign up and start: http…,FALSE,0,NA,2020-02-13T16:05:29Z,FALSE,NA,1227987163725340675,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",M_Ntimotse,15,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T16:04:20Z,FALSE,NA,1227986873068343296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GeorgeMcCaffre3,11,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T16:00:15Z,FALSE,NA,1227985846051262470,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i_deficit_moron,11,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T15:50:05Z,FALSE,NA,1227983288570085377,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",AnneMarieTrades,11,TRUE,FALSE,NA,NA
"Now that FINVIZ has updated its S&amp;P500 map, time for a new profile image!

$CELG is gone, $AGN still remains",FALSE,1,NA,2020-02-13T15:45:14Z,FALSE,NA,1227982069797654528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XBIObserver,0,FALSE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T15:38:46Z,FALSE,NA,1227980442667749377,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JonChevreau,11,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T15:36:13Z,FALSE,NA,1227979798128934912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jedimindtrade,11,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T15:34:44Z,FALSE,NA,1227979425045676032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",koadmedia,11,TRUE,FALSE,NA,NA
"RT @IBDinvestors: The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the same tim…",FALSE,0,NA,2020-02-13T15:34:37Z,FALSE,NA,1227979396155396097,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",johnscharts,11,TRUE,FALSE,NA,NA
"The market is down 0.3% on the S&amp;P500 and 0.5% on the Dow and Nasdaq. 
But volume is trading lower today vs. the sa… https://t.co/3VpQRrgJoD",FALSE,22,NA,2020-02-13T15:32:46Z,TRUE,NA,1227978931409522688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IBDinvestors,11,FALSE,FALSE,NA,NA
"RT @RhythmicAnalyst: S&amp;P500 is at the key level. It could correct from this level. 

[the correction would be invalidated, if the Yellow ch…",FALSE,0,NA,2020-02-13T15:32:34Z,FALSE,NA,1227978878372732929,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",senja12341,1,TRUE,FALSE,NA,NA
"This is likely one of the most important upcoming tests in all financial markets
https://t.co/skkaD9aLdF
#USDollar… https://t.co/kXg7J3KmWj",FALSE,0,NA,2020-02-13T15:17:07Z,TRUE,NA,1227974994401120256,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",TradersExpo,0,FALSE,FALSE,NA,NA
"S&amp;P500 is at the key level. It could correct from this level. 

[the correction would be invalidated, if the Yellow… https://t.co/Cz9YySrdHX",FALSE,9,NA,2020-02-13T14:54:07Z,TRUE,NA,1227969202260148226,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RhythmicAnalyst,1,FALSE,FALSE,NA,NA
"S&amp;P500 Stocks on BULL runs. Gapping up today and continuing to run as of 9:44 ET:

$SYY $CMI $IRM $AMAT $EFX $LIN… https://t.co/GIHPCC2oiT",FALSE,0,NA,2020-02-13T14:44:53Z,TRUE,NA,1227966879660113921,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KRose_TDA,0,FALSE,FALSE,NA,NA
@NorthmanTrader Fitting data to a narrative benefits no one besides your own agenda. Back it out 5yr where the S&amp;P5… https://t.co/yK68edaKf9,FALSE,2,NorthmanTrader,2020-02-13T14:11:59Z,TRUE,1227945339866558464,1227958600653574147,714051110,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MikeMcKerr_TDA,1,FALSE,FALSE,NA,NA
Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/FSFdWI8yWL https://t.co/bTGomonyxe,FALSE,0,NA,2020-02-13T14:04:39Z,FALSE,NA,1227956755138666496,NA,"<a href=""https://www.tdwealth.net"" rel=""nofollow"">Old Post Gen</a>",TDWealthNet,0,FALSE,FALSE,NA,NA
"Greek Bonds Yield - Sub-Zero Zone 

‘Anything is Possible’ - Bloomberg

ATA Conclusion

don't be surprised  Wall St… https://t.co/zozF8S1qBZ",FALSE,0,NA,2020-02-13T14:00:44Z,TRUE,NA,1227955770634985472,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATAFIN,0,FALSE,FALSE,NA,NA
"Japan First Coronavirus Death

Nikkei Fut Shot Down from 24.000 Zone

Now

DJIA F&gt; 29.300 (29.370)

S&amp;P500 F&gt; 3350… https://t.co/N5KtzzM9eD",FALSE,0,NA,2020-02-13T13:53:37Z,TRUE,NA,1227953976836050944,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATAFIN,0,FALSE,FALSE,NA,NA
ProShares Short S&amp;P500 $NYSEARCA:SH Sets New 52-Week Low at $23.00 https://t.co/svRMqV4xyj,FALSE,0,NA,2020-02-13T13:50:24Z,FALSE,NA,1227953167545110536,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",dispatchtribune,0,FALSE,FALSE,NA,NA
ProShares UltraShort S&amp;P500 $NYSEARCA:SDS Hits New 12-Month Low at $22.77 https://t.co/aGWrcad26s,FALSE,0,NA,2020-02-13T13:50:19Z,FALSE,NA,1227953147672506369,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",ThisLincolnian,0,FALSE,FALSE,NA,NA
ProShares UltraShort S&amp;P500 $NYSEARCA:SDS Hits New 1-Year Low at $22.77 https://t.co/BmYnfboV9l,FALSE,0,NA,2020-02-13T13:49:51Z,FALSE,NA,1227953031515443200,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",WeekHerald,0,FALSE,FALSE,NA,NA
Trading map for the E-mini S&amp;P500 futures contract 02/13/20. Long-term bias = bullish; intermediate-term bias = bul… https://t.co/rzLQ1jcS71,FALSE,0,NA,2020-02-13T13:49:24Z,TRUE,NA,1227952917707153409,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",contextturtle,0,FALSE,FALSE,NA,NA
"Over in the US, equity futures move lower approaching the open: S&amp;P500 -0.58%, DJIA -0.56%.",FALSE,0,JFosterFM,2020-02-13T13:41:00Z,FALSE,1227950572579352576,1227950802439827458,2621058505,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JFosterFM,0,FALSE,FALSE,NA,NA
